revision	round	side	workload	batch_index	latency_ns
V3	1	2	full_redraw	32	71637
V3	1	2	full_redraw	33	72429
V3	1	2	full_redraw	34	72270
V3	1	2	full_redraw	35	72462
V3	1	2	full_redraw	36	72245
V3	1	2	full_redraw	37	72941
V3	1	2	full_redraw	38	71762
V3	1	2	full_redraw	39	71725
V3	1	2	full_redraw	40	72616
V3	1	2	full_redraw	41	72725
V3	1	2	full_redraw	42	71900
V3	1	2	full_redraw	43	64183
V3	1	2	full_redraw	44	57504
V3	1	2	full_redraw	45	56891
V3	1	2	full_redraw	46	57420
V3	1	2	full_redraw	47	56383
V3	1	2	full_redraw	48	59954
V3	1	2	full_redraw	49	68595
V3	1	2	full_redraw	50	65300
V3	1	2	full_redraw	51	66504
V3	1	2	full_redraw	52	65670
V3	1	2	full_redraw	53	66208
V3	1	2	full_redraw	54	66116
V3	1	2	full_redraw	55	66275
V3	1	2	full_redraw	56	66162
V3	1	2	full_redraw	57	66204
V3	1	2	full_redraw	58	66812
V3	1	2	full_redraw	59	66766
V3	1	2	full_redraw	60	68295
V3	1	2	full_redraw	61	67241
V3	1	2	full_redraw	62	67262
V3	1	2	full_redraw	63	66870
V3	1	2	full_redraw	64	68045
V3	1	2	full_redraw	65	66729
V3	1	2	full_redraw	66	68066
V3	1	2	full_redraw	67	66983
V3	1	2	full_redraw	68	67050
V3	1	2	full_redraw	69	66987
V3	1	2	full_redraw	70	66187
V3	1	2	full_redraw	71	67145
V3	1	2	full_redraw	72	68554
V3	1	2	full_redraw	73	68516
V3	1	2	full_redraw	74	67133
V3	1	2	full_redraw	75	68704
V3	1	2	full_redraw	76	68862
V3	1	2	full_redraw	77	68925
V3	1	2	full_redraw	78	68495
V3	1	2	full_redraw	79	68854
V3	1	2	full_redraw	80	68112
V3	1	2	full_redraw	81	68570
V3	1	2	full_redraw	82	67900
V3	1	2	full_redraw	83	67216
V3	1	2	full_redraw	84	66258
V3	1	2	full_redraw	85	66195
V3	1	2	full_redraw	86	67508
V3	1	2	full_redraw	87	65987
V3	1	2	full_redraw	88	66866
V3	1	2	full_redraw	89	55937
V3	1	2	full_redraw	90	54437
V3	1	2	full_redraw	91	54883
V3	1	2	full_redraw	92	53741
V3	1	2	full_redraw	93	54112
V3	1	2	full_redraw	94	54404
V3	1	2	full_redraw	95	54458
V3	1	2	full_redraw	96	54329
V3	1	2	full_redraw	97	54512
V3	1	2	full_redraw	98	54362
V3	1	2	full_redraw	99	54508
V3	1	2	full_redraw	100	54558
V3	2	1	dense_colour	1	162545
V3	2	1	dense_colour	2	162970
V3	2	1	dense_colour	3	163279
V3	2	1	dense_colour	4	163512
V3	2	1	dense_colour	5	161691
V3	2	1	dense_colour	6	159991
V3	2	1	dense_colour	7	160312
V3	2	1	dense_colour	8	160433
V3	2	1	dense_colour	9	159758
V3	2	1	dense_colour	10	159758
V3	2	1	dense_colour	11	160937
V3	2	1	dense_colour	12	159808
V3	2	1	dense_colour	13	159887
V3	2	1	dense_colour	14	160787
V3	2	1	dense_colour	15	160245
V3	2	1	dense_colour	16	160341
V3	2	1	dense_colour	17	160291
V3	2	1	dense_colour	18	159504
V3	2	1	dense_colour	19	159570
V3	2	1	dense_colour	20	161754
V3	2	1	dense_colour	21	160737
V3	2	1	dense_colour	22	160766
V3	2	1	dense_colour	23	160520
V3	2	1	dense_colour	24	160308
V3	2	1	dense_colour	25	167825
V3	2	1	dense_colour	26	167533
V3	2	1	dense_colour	27	160900
V3	2	1	dense_colour	28	161654
V3	2	1	dense_colour	29	161154
V3	2	1	dense_colour	30	159462
V3	2	1	dense_colour	31	160437
V3	2	1	dense_colour	32	160062
V3	2	1	dense_colour	33	161333
V3	2	1	dense_colour	34	161158
V3	2	1	dense_colour	35	161325
V3	2	1	dense_colour	36	161233
V3	2	1	dense_colour	37	161570
V3	2	1	dense_colour	38	160395
V3	2	1	dense_colour	39	159641
V3	2	1	dense_colour	40	159675
V3	2	1	dense_colour	41	160308
V3	2	1	dense_colour	42	160362
V3	2	1	dense_colour	43	161066
V3	2	1	dense_colour	44	160020
V3	2	1	dense_colour	45	159854
V3	2	1	dense_colour	46	159583
V3	2	1	dense_colour	47	159416
V3	2	1	dense_colour	48	160550
V3	2	1	dense_colour	49	159487
V3	2	1	dense_colour	50	159516
V3	2	1	dense_colour	51	161004
V3	2	1	dense_colour	52	159829
V3	2	1	dense_colour	53	162329
V3	2	1	dense_colour	54	161683
V3	2	1	dense_colour	55	159783
V3	2	1	dense_colour	56	159983
V3	2	1	dense_colour	57	159645
V3	2	1	dense_colour	58	161708
V3	2	1	dense_colour	59	160504
V3	2	1	dense_colour	60	160358
V3	2	1	dense_colour	61	159991
V3	2	1	dense_colour	62	160300
V3	2	1	dense_colour	63	161437
V3	2	1	dense_colour	64	161395
V3	2	1	dense_colour	65	162354
V3	2	1	dense_colour	66	163820
V3	2	1	dense_colour	67	162358
V3	2	1	dense_colour	68	160125
V3	2	1	dense_colour	69	160250
V3	2	1	dense_colour	70	160154
V3	2	1	dense_colour	71	159683
V3	2	1	dense_colour	72	159729
V3	2	1	dense_colour	73	164950
V3	2	1	dense_colour	74	156654
V3	2	1	dense_colour	75	159195
V3	2	1	dense_colour	76	160358
V3	2	1	dense_colour	77	159379
V3	2	1	dense_colour	78	159125
V3	2	1	dense_colour	79	160004
V3	2	1	dense_colour	80	159500
V3	2	1	dense_colour	81	159008
V3	2	1	dense_colour	82	160266
V3	2	1	dense_colour	83	160737
V3	2	1	dense_colour	84	160912
V3	2	1	dense_colour	85	161475
V3	2	1	dense_colour	86	161145
V3	2	1	dense_colour	87	162308
V3	2	1	dense_colour	88	161350
V3	2	1	dense_colour	89	159425
V3	2	1	dense_colour	90	160025
V3	2	1	dense_colour	91	159941
V3	2	1	dense_colour	92	159375
V3	2	1	dense_colour	93	162141
V3	2	1	dense_colour	94	160825
V3	2	1	dense_colour	95	159320
V3	2	1	dense_colour	96	160091
V3	2	1	dense_colour	97	161516
V3	2	1	dense_colour	98	160320
V3	2	1	dense_colour	99	158941
V3	2	1	dense_colour	100	160354
V3	2	1	plain_scroll	1	67095
V3	2	1	plain_scroll	2	67608
V3	2	1	plain_scroll	3	68050
V3	2	1	plain_scroll	4	67970
V3	2	1	plain_scroll	5	67837
V3	2	1	plain_scroll	6	67879
V3	2	1	plain_scroll	7	68904
V3	2	1	plain_scroll	8	68516
V3	2	1	plain_scroll	9	68741
V3	2	1	plain_scroll	10	69208
V3	2	1	plain_scroll	11	70070
V3	2	1	plain_scroll	12	70195
V3	2	1	plain_scroll	13	70420
V3	2	1	plain_scroll	14	69883
V3	2	1	plain_scroll	15	69400
V3	2	1	plain_scroll	16	69512
V3	2	1	plain_scroll	17	68533
V3	2	1	plain_scroll	18	69350
V3	2	1	plain_scroll	19	70587
V3	2	1	plain_scroll	20	69037
V3	2	1	plain_scroll	21	68537
V3	2	1	plain_scroll	22	67841
V3	2	1	plain_scroll	23	68595
V3	2	1	plain_scroll	24	68316
V3	2	1	plain_scroll	25	67933
V3	2	1	plain_scroll	26	67720
V3	2	1	plain_scroll	27	68612
V3	2	1	plain_scroll	28	67708
V3	2	1	plain_scroll	29	67812
V3	2	1	plain_scroll	30	67820
V3	2	1	plain_scroll	31	67762
V3	2	1	plain_scroll	32	67908
V3	2	1	plain_scroll	33	68366
V3	2	1	plain_scroll	34	67712
V3	2	1	plain_scroll	35	67883
V3	2	1	plain_scroll	36	67608
V3	2	1	plain_scroll	37	67900
V3	2	1	plain_scroll	38	68125
V3	2	1	plain_scroll	39	67745
V3	2	1	plain_scroll	40	67858
V3	2	1	plain_scroll	41	67775
V3	2	1	plain_scroll	42	68550
V3	2	1	plain_scroll	43	67758
V3	2	1	plain_scroll	44	67875
V3	2	1	plain_scroll	45	67833
V3	2	1	plain_scroll	46	70400
V3	2	1	plain_scroll	47	70795
V3	2	1	plain_scroll	48	81016
V3	2	1	plain_scroll	49	75495
V3	2	1	plain_scroll	50	67979
V3	2	1	plain_scroll	51	68300
V3	2	1	plain_scroll	52	68604
V3	2	1	plain_scroll	53	68329
V3	2	1	plain_scroll	54	69179
V3	2	1	plain_scroll	55	68620
V3	2	1	plain_scroll	56	69004
V3	2	1	plain_scroll	57	68787
V3	2	1	plain_scroll	58	68550
V3	2	1	plain_scroll	59	68645
V3	2	1	plain_scroll	60	68587
V3	2	1	plain_scroll	61	68620
V3	2	1	plain_scroll	62	68691
V3	2	1	plain_scroll	63	67979
V3	2	1	plain_scroll	64	67779
V3	2	1	plain_scroll	65	67737
V3	2	1	plain_scroll	66	68516
V3	2	1	plain_scroll	67	68745
V3	2	1	plain_scroll	68	68800
V3	2	1	plain_scroll	69	68166
V3	2	1	plain_scroll	70	76979
V3	2	1	plain_scroll	71	77387
V3	2	1	plain_scroll	72	69416
V3	2	1	plain_scroll	73	68683
V3	2	1	plain_scroll	74	68166
V3	2	1	plain_scroll	75	68625
V3	2	1	plain_scroll	76	67766
V3	2	1	plain_scroll	77	68366
V3	2	1	plain_scroll	78	68500
V3	2	1	plain_scroll	79	68512
V3	2	1	plain_scroll	80	68604
V3	2	1	plain_scroll	81	68754
V3	2	1	plain_scroll	82	68462
V3	2	1	plain_scroll	83	68541
V3	2	1	plain_scroll	84	68545
V3	2	1	plain_scroll	85	68904
V3	2	1	plain_scroll	86	68700
V3	2	1	plain_scroll	87	68900
V3	2	1	plain_scroll	88	68237
V3	2	1	plain_scroll	89	68862
V3	2	1	plain_scroll	90	67708
V3	2	1	plain_scroll	91	69125
V3	2	1	plain_scroll	92	67679
V3	2	1	plain_scroll	93	67629
V3	2	1	plain_scroll	94	67991
V3	2	1	plain_scroll	95	67887
V3	2	1	plain_scroll	96	67945
V3	2	1	plain_scroll	97	67791
V3	2	1	plain_scroll	98	68258
V3	2	1	plain_scroll	99	68283
V3	2	1	plain_scroll	100	67875
V3	2	1	sparse_edit	1	31625
V3	2	1	sparse_edit	2	31700
V3	2	1	sparse_edit	3	31662
V3	2	1	sparse_edit	4	31712
V3	2	1	sparse_edit	5	31729
V3	2	1	sparse_edit	6	31808
V3	2	1	sparse_edit	7	33770
V3	2	1	sparse_edit	8	33845
V3	2	1	sparse_edit	9	33250
V3	2	1	sparse_edit	10	33325
V3	2	1	sparse_edit	11	32295
V3	2	1	sparse_edit	12	31791
V3	2	1	sparse_edit	13	31295
V3	2	1	sparse_edit	14	31362
V3	2	1	sparse_edit	15	31337
V3	2	1	sparse_edit	16	31350
V3	2	1	sparse_edit	17	31316
V3	2	1	sparse_edit	18	31316
V3	2	1	sparse_edit	19	31358
V3	2	1	sparse_edit	20	31700
V3	2	1	sparse_edit	21	31333
V3	2	1	sparse_edit	22	31341
V3	2	1	sparse_edit	23	31337
V3	2	1	sparse_edit	24	31325
V3	2	1	sparse_edit	25	31337
V3	2	1	sparse_edit	26	31370
V3	2	1	sparse_edit	27	31637
V3	2	1	sparse_edit	28	31320
V3	2	1	sparse_edit	29	31275
V3	2	1	sparse_edit	30	31325
V3	2	1	sparse_edit	31	31345
V3	2	1	sparse_edit	32	31300
V3	2	1	sparse_edit	33	31325
V3	2	1	sparse_edit	34	31312
V3	2	1	sparse_edit	35	31350
V3	2	1	sparse_edit	36	31304
V3	2	1	sparse_edit	37	31329
V3	2	1	sparse_edit	38	31316
V3	2	1	sparse_edit	39	31345
V3	2	1	sparse_edit	40	31341
V3	2	1	sparse_edit	41	31337
V3	2	1	sparse_edit	42	31325
V3	2	1	sparse_edit	43	31320
V3	2	1	sparse_edit	44	31333
V3	2	1	sparse_edit	45	31316
V3	2	1	sparse_edit	46	31750
V3	2	1	sparse_edit	47	31266
V3	2	1	sparse_edit	48	31716
V3	2	1	sparse_edit	49	31341
V3	2	1	sparse_edit	50	31337
V3	2	1	sparse_edit	51	31387
V3	2	1	sparse_edit	52	33491
V3	2	1	sparse_edit	53	33720
V3	2	1	sparse_edit	54	31920
V3	2	1	sparse_edit	55	31991
V3	2	1	sparse_edit	56	32145
V3	2	1	sparse_edit	57	30833
V3	2	1	sparse_edit	58	31545
V3	2	1	sparse_edit	59	31083
V3	2	1	sparse_edit	60	31570
V3	2	1	sparse_edit	61	31479
V3	2	1	sparse_edit	62	31512
V3	2	1	sparse_edit	63	31500
V3	2	1	sparse_edit	64	31766
V3	2	1	sparse_edit	65	32379
V3	2	1	sparse_edit	66	31475
V3	2	1	sparse_edit	67	31504
V3	2	1	sparse_edit	68	31491
V3	2	1	sparse_edit	69	31429
V3	2	1	sparse_edit	70	31483
V3	2	1	sparse_edit	71	31441
V3	2	1	sparse_edit	72	31516
V3	2	1	sparse_edit	73	31495
V3	2	1	sparse_edit	74	31462
V3	2	1	sparse_edit	75	36041
V3	2	1	sparse_edit	76	37270
V3	2	1	sparse_edit	77	36545
V3	2	1	sparse_edit	78	36120
V3	2	1	sparse_edit	79	36320
V3	2	1	sparse_edit	80	34975
V3	2	1	sparse_edit	81	36062
V3	2	1	sparse_edit	82	36183
V3	2	1	sparse_edit	83	36320
V3	2	1	sparse_edit	84	35662
V3	2	1	sparse_edit	85	36133
V3	2	1	sparse_edit	86	33487
V3	2	1	sparse_edit	87	33254
V3	2	1	sparse_edit	88	33062
V3	2	1	sparse_edit	89	33275
V3	2	1	sparse_edit	90	33262
V3	2	1	sparse_edit	91	33258
V3	2	1	sparse_edit	92	33600
V3	2	1	sparse_edit	93	33237
V3	2	1	sparse_edit	94	33250
V3	2	1	sparse_edit	95	33166
V3	2	1	sparse_edit	96	33254
V3	2	1	sparse_edit	97	33241
V3	2	1	sparse_edit	98	32333
V3	2	1	sparse_edit	99	32375
V3	2	1	sparse_edit	100	32370
V3	2	1	full_redraw	1	78308
V3	2	1	full_redraw	2	62854
V3	2	1	full_redraw	3	67695
V3	2	1	full_redraw	4	67604
V3	2	1	full_redraw	5	68445
V3	2	1	full_redraw	6	69454
V3	2	1	full_redraw	7	68737
V3	2	1	full_redraw	8	73479
V3	2	1	full_redraw	9	55808
V3	2	1	full_redraw	10	63683
V3	2	1	full_redraw	11	63158
V3	2	1	full_redraw	12	60570
V3	2	1	full_redraw	13	60937
V3	2	1	full_redraw	14	58608
V3	2	1	full_redraw	15	57658
V3	2	1	full_redraw	16	57466
V3	2	1	full_redraw	17	57408
V3	2	1	full_redraw	18	56958
V3	2	1	full_redraw	19	56441
V3	2	1	full_redraw	20	57116
V3	2	1	full_redraw	21	57304
V3	2	1	full_redraw	22	57225
V3	2	1	full_redraw	23	57300
V3	2	1	full_redraw	24	56445
V3	2	1	full_redraw	25	57391
V3	2	1	full_redraw	26	57404
V3	2	1	full_redraw	27	57508
V3	2	1	full_redraw	28	57475
V3	2	1	full_redraw	29	57279
V3	2	1	full_redraw	30	56529
V3	2	1	full_redraw	31	57154
V3	2	1	full_redraw	32	57270
V3	2	1	full_redraw	33	56412
V3	2	1	full_redraw	34	56766
V3	2	1	full_redraw	35	56995
V3	2	1	full_redraw	36	57083
V3	2	1	full_redraw	37	57337
V3	2	1	full_redraw	38	57208
V3	2	1	full_redraw	39	57345
V3	2	1	full_redraw	40	56320
V3	2	1	full_redraw	41	57208
V3	2	1	full_redraw	42	56329
V3	2	1	full_redraw	43	55695
V3	2	1	full_redraw	44	55604
V3	2	1	full_redraw	45	55916
V3	2	1	full_redraw	46	55750
V3	2	1	full_redraw	47	55762
V3	2	1	full_redraw	48	55845
V3	2	1	full_redraw	49	55829
V3	2	1	full_redraw	50	55679
V3	2	1	full_redraw	51	55875
V3	2	1	full_redraw	52	55741
V3	2	1	full_redraw	53	55870
V3	2	1	full_redraw	54	59191
V3	2	1	full_redraw	55	55883
V3	2	1	full_redraw	56	55675
V3	2	1	full_redraw	57	56233
V3	2	1	full_redraw	58	55791
V3	2	1	full_redraw	59	56383
V3	2	1	full_redraw	60	57341
V3	2	1	full_redraw	61	57412
V3	2	1	full_redraw	62	57512
V3	2	1	full_redraw	63	57329
V3	2	1	full_redraw	64	56112
V3	2	1	full_redraw	65	55904
V3	2	1	full_redraw	66	55687
V3	2	1	full_redraw	67	55791
V3	2	1	full_redraw	68	56750
V3	2	1	full_redraw	69	56512
V3	2	1	full_redraw	70	55841
V3	2	1	full_redraw	71	56129
V3	2	1	full_redraw	72	56154
V3	2	1	full_redraw	73	55729
V3	2	1	full_redraw	74	55625
V3	2	1	full_redraw	75	55862
V3	2	1	full_redraw	76	55508
V3	2	1	full_redraw	77	55683
V3	2	1	full_redraw	78	55754
V3	2	1	full_redraw	79	62954
V3	2	1	full_redraw	80	62870
V3	2	1	full_redraw	81	63512
V3	2	1	full_redraw	82	57125
V3	2	1	full_redraw	83	56383
V3	2	1	full_redraw	84	63291
V3	2	1	full_redraw	85	66029
V3	2	1	full_redraw	86	67337
V3	2	1	full_redraw	87	68670
V3	2	1	full_redraw	88	68825
V3	2	1	full_redraw	89	70083
V3	2	1	full_redraw	90	68950
V3	2	1	full_redraw	91	69766
V3	2	1	full_redraw	92	69829
V3	2	1	full_redraw	93	85166
V3	2	1	full_redraw	94	72170
V3	2	1	full_redraw	95	64037
V3	2	1	full_redraw	96	66254
V3	2	1	full_redraw	97	64812
V3	2	1	full_redraw	98	65437
V3	2	1	full_redraw	99	67379
V3	2	1	full_redraw	100	65470
V1	2	2	dense_colour	1	2896958
V1	2	2	dense_colour	2	2982987
V1	2	2	dense_colour	3	2916800
V1	2	2	dense_colour	4	3005250
V1	2	2	dense_colour	5	2968925
V1	2	2	dense_colour	6	2880904
V1	2	2	dense_colour	7	2935550
V1	2	2	dense_colour	8	2941704
V1	2	2	dense_colour	9	2921483
V1	2	2	dense_colour	10	2966900
V1	2	2	dense_colour	11	2947962
V1	2	2	dense_colour	12	3058054
V1	2	2	dense_colour	13	3113591
V1	2	2	dense_colour	14	3138100
V1	2	2	dense_colour	15	3036358
V1	2	2	dense_colour	16	3011450
V1	2	2	dense_colour	17	2924433
V1	2	2	dense_colour	18	2890850
V1	2	2	dense_colour	19	2947616
V1	2	2	dense_colour	20	2966958
V1	2	2	dense_colour	21	2963933
V1	2	2	dense_colour	22	2924220
V1	2	2	dense_colour	23	2890800
V1	2	2	dense_colour	24	2849320
V1	2	2	dense_colour	25	2831366
V1	2	2	dense_colour	26	2988245
V1	2	2	dense_colour	27	2979908
V1	2	2	dense_colour	28	2986283
V1	2	2	dense_colour	29	2853212
V1	2	2	dense_colour	30	2863466
V1	2	2	dense_colour	31	2823120
V1	2	2	dense_colour	32	2843404
V1	2	2	dense_colour	33	2854295
V1	2	2	dense_colour	34	2879562
V1	2	2	dense_colour	35	2942550
V1	2	2	dense_colour	36	3018220
V1	2	2	dense_colour	37	2895208
V1	2	2	dense_colour	38	2924520
V1	2	2	dense_colour	39	2899708
V1	2	2	dense_colour	40	2963020
V1	2	2	dense_colour	41	2954279
V1	2	2	dense_colour	42	2927529
V1	2	2	dense_colour	43	2869183
V1	2	2	dense_colour	44	2944470
V1	2	2	dense_colour	45	2938200
V1	2	2	dense_colour	46	2916041
V1	2	2	dense_colour	47	2967708
V1	2	2	dense_colour	48	2991504
V1	2	2	dense_colour	49	2986091
V1	2	2	dense_colour	50	2963045
V1	2	2	dense_colour	51	2912866
V1	2	2	dense_colour	52	2911662
V1	2	2	dense_colour	53	2982750
V1	2	2	dense_colour	54	2958245
V1	2	2	dense_colour	55	2923570
V1	2	2	dense_colour	56	2929804
V1	2	2	dense_colour	57	2966704
V1	2	2	dense_colour	58	2957295
V1	2	2	dense_colour	59	2912787
V1	2	2	dense_colour	60	2931216
V1	2	2	dense_colour	61	2904012
V1	2	2	dense_colour	62	2901895
V1	2	2	dense_colour	63	2916258
V1	2	2	dense_colour	64	2901587
V1	2	2	dense_colour	65	2920975
V1	2	2	dense_colour	66	2894458
V1	2	2	dense_colour	67	2883020
V1	2	2	dense_colour	68	2920870
V1	2	2	dense_colour	69	2934879
V1	2	2	dense_colour	70	2975075
V1	2	2	dense_colour	71	2973904
V1	2	2	dense_colour	72	2934470
V1	2	2	dense_colour	73	2923237
V1	2	2	dense_colour	74	2867454
V1	2	2	dense_colour	75	2909645
V1	2	2	dense_colour	76	2918437
V1	2	2	dense_colour	77	2856316
V1	2	2	dense_colour	78	2861779
V1	2	2	dense_colour	79	2874854
V1	2	2	dense_colour	80	2893129
V1	2	2	dense_colour	81	2881195
V1	2	2	dense_colour	82	2870562
V1	2	2	dense_colour	83	2875454
V1	2	2	dense_colour	84	2889195
V1	2	2	dense_colour	85	2866691
V1	2	2	dense_colour	86	2869450
V1	2	2	dense_colour	87	2964612
V1	2	2	dense_colour	88	2846387
V1	2	2	dense_colour	89	2967583
V1	2	2	dense_colour	90	3023212
V1	2	2	dense_colour	91	3014650
V1	2	2	dense_colour	92	2928025
V1	2	2	dense_colour	93	2904437
V1	2	2	dense_colour	94	2895733
V1	2	2	dense_colour	95	2877954
V1	2	2	dense_colour	96	2956420
V1	2	2	dense_colour	97	2890679
V1	2	2	dense_colour	98	2880779
V1	2	2	dense_colour	99	2922400
V1	2	2	dense_colour	100	2916045
V1	2	2	plain_scroll	1	1373087
V1	2	2	plain_scroll	2	1391712
V1	2	2	plain_scroll	3	1419541
V1	2	2	plain_scroll	4	1424866
V1	2	2	plain_scroll	5	1418108
V1	2	2	plain_scroll	6	1433412
V1	2	2	plain_scroll	7	1416879
V1	2	2	plain_scroll	8	1412916
V1	2	2	plain_scroll	9	1403041
V1	2	2	plain_scroll	10	1399237
V1	2	2	plain_scroll	11	1380495
V1	2	2	plain_scroll	12	1384687
V1	2	2	plain_scroll	13	1382283
V1	2	2	plain_scroll	14	1407587
V1	2	2	plain_scroll	15	1396666
V1	2	2	plain_scroll	16	1399966
V1	2	2	plain_scroll	17	1386000
V1	2	2	plain_scroll	18	1378541
V1	2	2	plain_scroll	19	1382837
V1	2	2	plain_scroll	20	1391025
V1	2	2	plain_scroll	21	1381720
V1	2	2	plain_scroll	22	1398500
V1	2	2	plain_scroll	23	1466058
V1	2	2	plain_scroll	24	1418404
V1	2	2	plain_scroll	25	1424020
V1	2	2	plain_scroll	26	1360095
V1	2	2	plain_scroll	27	1362133
V1	2	2	plain_scroll	28	1356112
V1	2	2	plain_scroll	29	1404179
V1	2	2	plain_scroll	30	1409529
V1	2	2	plain_scroll	31	1414437
V1	2	2	plain_scroll	32	1326054
V1	2	2	plain_scroll	33	1343058
V1	2	2	plain_scroll	34	1349662
V1	2	2	plain_scroll	35	1357670
V1	2	2	plain_scroll	36	1359975
V1	2	2	plain_scroll	37	1344991
V1	2	2	plain_scroll	38	1345779
V1	2	2	plain_scroll	39	1387362
V1	2	2	plain_scroll	40	1349958
V1	2	2	plain_scroll	41	1347854
V1	2	2	plain_scroll	42	1357745
V1	2	2	plain_scroll	43	1379679
V1	2	2	plain_scroll	44	1423591
V1	2	2	plain_scroll	45	1408533
V1	2	2	plain_scroll	46	1396962
V1	2	2	plain_scroll	47	1399525
V1	2	2	plain_scroll	48	1391904
V1	2	2	plain_scroll	49	1393091
V1	2	2	plain_scroll	50	1387879
V1	2	2	plain_scroll	51	1384612
V1	2	2	plain_scroll	52	1390108
V1	2	2	plain_scroll	53	1392900
V1	2	2	plain_scroll	54	1408233
V1	2	2	plain_scroll	55	1397537
V1	2	2	plain_scroll	56	1411750
V1	2	2	plain_scroll	57	1401916
V1	2	2	plain_scroll	58	1398270
V1	2	2	plain_scroll	59	1342183
V1	2	2	plain_scroll	60	1358850
V1	2	2	plain_scroll	61	1353008
V1	2	2	plain_scroll	62	1343683
V1	2	2	plain_scroll	63	1333425
V1	2	2	plain_scroll	64	1333483
V1	2	2	plain_scroll	65	1327941
V1	2	2	plain_scroll	66	1313950
V1	2	2	plain_scroll	67	1342504
V1	2	2	plain_scroll	68	1401591
V1	2	2	plain_scroll	69	1365141
V1	2	2	plain_scroll	70	1365391
V1	2	2	plain_scroll	71	1368600
V1	2	2	plain_scroll	72	1360737
V1	2	2	plain_scroll	73	1383904
V1	2	2	plain_scroll	74	1396237
V1	2	2	plain_scroll	75	1375062
V1	2	2	plain_scroll	76	1362216
V1	2	2	plain_scroll	77	1357670
V1	2	2	plain_scroll	78	1361516
V1	2	2	plain_scroll	79	1370383
V1	2	2	plain_scroll	80	1399237
V1	2	2	plain_scroll	81	1380904
V1	2	2	plain_scroll	82	1407183
V1	2	2	plain_scroll	83	1393566
V1	2	2	plain_scroll	84	1404533
V1	2	2	plain_scroll	85	1389241
V1	2	2	plain_scroll	86	1375629
V1	2	2	plain_scroll	87	1377983
V1	2	2	plain_scroll	88	1370620
V1	2	2	plain_scroll	89	1377412
V1	2	2	plain_scroll	90	1365187
V1	2	2	plain_scroll	91	1395533
V1	2	2	plain_scroll	92	1398054
V1	2	2	plain_scroll	93	1398983
V1	2	2	plain_scroll	94	1405020
V1	2	2	plain_scroll	95	1392262
V1	2	2	plain_scroll	96	1399500
V1	2	2	plain_scroll	97	1409958
V1	2	2	plain_scroll	98	1406687
V1	2	2	plain_scroll	99	1405666
V1	2	2	plain_scroll	100	1450054
V1	2	2	sparse_edit	1	99029
V1	2	2	sparse_edit	2	100637
V1	2	2	sparse_edit	3	99995
V1	2	2	sparse_edit	4	99579
V1	2	2	sparse_edit	5	100916
V1	2	2	sparse_edit	6	99145
V1	2	2	sparse_edit	7	100233
V1	2	2	sparse_edit	8	99558
V1	2	2	sparse_edit	9	100208
V1	2	2	sparse_edit	10	101462
V1	2	2	sparse_edit	11	102866
V1	2	2	sparse_edit	12	101125
V1	2	2	sparse_edit	13	100445
V1	2	2	sparse_edit	14	101370
V1	2	2	sparse_edit	15	99970
V1	2	2	sparse_edit	16	101812
V1	2	2	sparse_edit	17	101354
V1	2	2	sparse_edit	18	101320
V1	2	2	sparse_edit	19	99995
V1	2	2	sparse_edit	20	98875
V1	2	2	sparse_edit	21	99379
V1	2	2	sparse_edit	22	110350
V1	2	2	sparse_edit	23	101091
V1	2	2	sparse_edit	24	99112
V1	2	2	sparse_edit	25	99825
V1	2	2	sparse_edit	26	99233
V1	2	2	sparse_edit	27	98641
V1	2	2	sparse_edit	28	98395
V1	2	2	sparse_edit	29	100462
V1	2	2	sparse_edit	30	99537
V1	2	2	sparse_edit	31	99745
V1	2	2	sparse_edit	32	98741
V1	2	2	sparse_edit	33	99758
V1	2	2	sparse_edit	34	100358
V1	2	2	sparse_edit	35	100254
V1	2	2	sparse_edit	36	100141
V1	2	2	sparse_edit	37	98883
V1	2	2	sparse_edit	38	100333
V1	2	2	sparse_edit	39	100654
V1	2	2	sparse_edit	40	100112
V1	2	2	sparse_edit	41	101008
V1	2	2	sparse_edit	42	100170
V1	2	2	sparse_edit	43	101045
V1	2	2	sparse_edit	44	101695
V1	2	2	sparse_edit	45	101950
V1	2	2	sparse_edit	46	100795
V1	2	2	sparse_edit	47	100337
V1	2	2	sparse_edit	48	101191
V1	2	2	sparse_edit	49	100129
V1	2	2	sparse_edit	50	100383
V1	2	2	sparse_edit	51	100379
V1	2	2	sparse_edit	52	101062
V1	2	2	sparse_edit	53	100304
V1	2	2	sparse_edit	54	100800
V1	2	2	sparse_edit	55	99395
V1	2	2	sparse_edit	56	98866
V1	2	2	sparse_edit	57	98562
V1	2	2	sparse_edit	58	98095
V1	2	2	sparse_edit	59	98195
V1	2	2	sparse_edit	60	97979
V1	2	2	sparse_edit	61	99362
V1	2	2	sparse_edit	62	98141
V1	2	2	sparse_edit	63	98862
V1	2	2	sparse_edit	64	99279
V1	2	2	sparse_edit	65	100370
V1	2	2	sparse_edit	66	101208
V1	2	2	sparse_edit	67	99662
V1	2	2	sparse_edit	68	98312
V1	2	2	sparse_edit	69	99545
V1	2	2	sparse_edit	70	99950
V1	2	2	sparse_edit	71	99716
V1	2	2	sparse_edit	72	100491
V1	2	2	sparse_edit	73	99662
V1	2	2	sparse_edit	74	98641
V1	2	2	sparse_edit	75	100008
